federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,survey_date,survey_type,deficiency_prefix,deficiency_category,deficiency_tag_number,tag_version,deficiency_description,scope_severity_code,deficiency_corrected,correction_date,inspection_cycle,standard_deficiency,complaint_deficiency,infection_control_inspection_deficiency,location,processing_date
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2020-01-06,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,B,"Deficient, Provider has date of correction",2020-01-20,1,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2018-09-27,Fire Safety,K,Egress Deficiencies,0271,New,Have exits that are accessible at all times.,B,Waiver has been granted,2018-10-12,2,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2018-09-27,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,C,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2018-09-27,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,B,Waiver has been granted,2018-10-12,2,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2017-05-03,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,B,Waiver has been granted,2017-05-17,3,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2017-05-03,Fire Safety,K,Egress Deficiencies,0271,New,Have exits that are accessible at all times.,B,Waiver has been granted,2017-05-17,3,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2017-05-03,Fire Safety,K,Smoke Deficiencies,0362,New,Ensure that corridors are separated from use areas by walls constructed to limit the passage of smoke.,B,Waiver has been granted,2017-05-17,3,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335796,MEADOWBROOK CARE CENTER,320 WEST MERRICK ROAD,FREEPORT,NY,11520,2017-05-03,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,B,Waiver has been granted,2017-05-17,3,Y,N,N,"320 WEST MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335798,TOWNHOUSE CENTER FOR REHABILITATION & NURSING,755 HEMPSTEAD TURNPIKE,UNIONDALE,NY,11553,2019-02-01,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-03-15,2,Y,N,N,"755 HEMPSTEAD TURNPIKE,UNIONDALE,NY,11553",2022-01-01
335798,TOWNHOUSE CENTER FOR REHABILITATION & NURSING,755 HEMPSTEAD TURNPIKE,UNIONDALE,NY,11553,2019-02-01,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0917,New,Ensure electrical receptacles or cover plates have distinctive color or marking.,D,"Deficient, Provider has date of correction",2019-03-15,2,Y,N,N,"755 HEMPSTEAD TURNPIKE,UNIONDALE,NY,11553",2022-01-01
335798,TOWNHOUSE CENTER FOR REHABILITATION & NURSING,755 HEMPSTEAD TURNPIKE,UNIONDALE,NY,11553,2017-08-25,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2017-10-10,3,Y,N,N,"755 HEMPSTEAD TURNPIKE,UNIONDALE,NY,11553",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2019-05-10,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,E,Waiver has been granted,,1,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2019-05-10,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2019-07-05,1,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2019-05-10,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,E,"Deficient, Provider has date of correction",2019-07-05,1,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2019-05-10,Fire Safety,K,Smoke Deficiencies,0341,New,Install a fire alarm system that can be heard throughout the facility.,D,"Deficient, Provider has date of correction",2019-07-05,1,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2019-05-10,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2019-07-05,1,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2019-05-10,Fire Safety,K,Smoke Deficiencies,0355,New,"Properly select, install, inspect, or maintain portable fire extinguishes.",C,"Deficient, Provider has date of correction",2019-07-05,1,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2018-04-11,Fire Safety,E,Emergency Preparedness Deficiencies,0029,New,Develop a communication plan.,C,"Deficient, Provider has date of correction",2018-06-04,2,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2018-04-11,Fire Safety,K,Egress Deficiencies,0252,New,Provide at least two remote exits on each floor or fire section of the building.,B,Waiver has been granted,2018-06-04,2,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2018-04-11,Fire Safety,K,Smoke Deficiencies,0321,New,Ensure that special areas are constructed so that walls can resist fire for one hour or have an approved fire extinguishing system.,D,"Deficient, Provider has date of correction",2018-06-04,2,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2018-04-11,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2018-06-04,2,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2016-12-22,Fire Safety,K,Egress Deficiencies,0252,New,Provide at least two remote exits on each floor or fire section of the building.,B,Waiver has been granted,2017-02-17,3,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2016-12-22,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2017-02-17,3,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335808,HEMPSTEAD PARK NURSING HOME,800 FRONT STREET,HEMPSTEAD,NY,11550,2016-12-22,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2017-02-17,3,Y,N,N,"800 FRONT STREET,HEMPSTEAD,NY,11550",2022-01-01
335819,PARK AVENUE EXTENDED CARE FACILITY,425 NATIONAL BOULEVARD,LONG BEACH,NY,11561,2018-12-12,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2019-01-14,2,Y,N,N,"425 NATIONAL BOULEVARD,LONG BEACH,NY,11561",2022-01-01
335819,PARK AVENUE EXTENDED CARE FACILITY,425 NATIONAL BOULEVARD,LONG BEACH,NY,11561,2018-12-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,D,"Deficient, Provider has date of correction",2019-01-14,2,Y,N,N,"425 NATIONAL BOULEVARD,LONG BEACH,NY,11561",2022-01-01
335831,FULTON COMMONS CARE CENTER INC,60 MERRICK AVENUE,EAST MEADOW,NY,11554,2020-10-20,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,C,"Deficient, Provider has date of correction",2020-10-28,1,Y,N,N,"60 MERRICK AVENUE,EAST MEADOW,NY,11554",2022-01-01
335831,FULTON COMMONS CARE CENTER INC,60 MERRICK AVENUE,EAST MEADOW,NY,11554,2019-01-04,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-02-28,2,Y,N,N,"60 MERRICK AVENUE,EAST MEADOW,NY,11554",2022-01-01
335831,FULTON COMMONS CARE CENTER INC,60 MERRICK AVENUE,EAST MEADOW,NY,11554,2019-01-04,Fire Safety,K,Smoke Deficiencies,0355,New,"Properly select, install, inspect, or maintain portable fire extinguishes.",D,"Deficient, Provider has date of correction",2019-02-28,2,Y,N,N,"60 MERRICK AVENUE,EAST MEADOW,NY,11554",2022-01-01
335831,FULTON COMMONS CARE CENTER INC,60 MERRICK AVENUE,EAST MEADOW,NY,11554,2017-07-19,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,D,"Deficient, Provider has date of correction",2017-08-31,3,Y,N,N,"60 MERRICK AVENUE,EAST MEADOW,NY,11554",2022-01-01
335831,FULTON COMMONS CARE CENTER INC,60 MERRICK AVENUE,EAST MEADOW,NY,11554,2017-07-19,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,E,"Deficient, Provider has date of correction",2017-08-31,3,Y,N,N,"60 MERRICK AVENUE,EAST MEADOW,NY,11554",2022-01-01
335871,MOUNT SINAI SOUTH NASSAU T C U,1 HEALTHY WAY,OCEANSIDE,NY,11572,2020-02-06,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,D,"Deficient, Provider has date of correction",2020-04-01,1,Y,N,N,"1 HEALTHY WAY,OCEANSIDE,NY,11572",2022-01-01
335871,MOUNT SINAI SOUTH NASSAU T C U,1 HEALTHY WAY,OCEANSIDE,NY,11572,2017-11-07,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2017-12-15,3,Y,N,N,"1 HEALTHY WAY,OCEANSIDE,NY,11572",2022-01-01
335871,MOUNT SINAI SOUTH NASSAU T C U,1 HEALTHY WAY,OCEANSIDE,NY,11572,2017-11-07,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2017-12-15,3,Y,N,N,"1 HEALTHY WAY,OCEANSIDE,NY,11572",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,B,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",F,"Deficient, Provider has no plan of correction",,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,D,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Egress Deficiencies,0271,New,Have exits that are accessible at all times.,B,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Egress Deficiencies,0291,New,Install emergency lighting that can last at least 1 1/2 hours.,D,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Egress Deficiencies,0293,New,"Have properly located and lighted ""Exit"" signs.",D,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,D,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Smoke Deficiencies,0324,New,Provide properly protected cooking facilities.,D,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",C,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2019-11-15,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,C,"Deficient, Provider has date of correction",2020-01-14,1,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,E,Emergency Preparedness Deficiencies,0004,New,Develop and maintain an Emergency Preparedness Program (EP).,C,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,B,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",E,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,K,Egress Deficiencies,0271,New,Have exits that are accessible at all times.,B,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,E,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,K,Miscellaneous Deficiencies,0712,New,Have simulated fire drills held at unexpected times.,E,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,E,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2018-08-15,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0920,New,Ensure proper usage of power strips and extension cords.,D,"Deficient, Provider has date of correction",2018-10-12,2,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,B,Waiver has been granted,2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,Egress Deficiencies,0232,New,Have corridors or aisles that are unobstructed and are at least 8 feet in width.,D,"Deficient, Provider has date of correction",2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,Egress Deficiencies,0271,New,Have exits that are accessible at all times.,B,"Deficient, Provider has date of correction",2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,Waiver has been granted,2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,D,"Deficient, Provider has date of correction",2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,B,Waiver has been granted,2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0916,New,Have a battery powered remote alarm panel in a location accessible by operating personnel.,D,"Deficient, Provider has date of correction",2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335040,HILAIRE REHAB & NURSING,9 HILAIRE DRIVE,HUNTINGTON,NY,11743,2017-05-24,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2017-07-20,3,Y,N,N,"9 HILAIRE DRIVE,HUNTINGTON,NY,11743",2022-01-01
335067,APEX REHABILITATION & CARE CENTER,78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746,2019-08-14,Fire Safety,K,Egress Deficiencies,0252,New,Provide at least two remote exits on each floor or fire section of the building.,B,Waiver has been granted,,1,Y,N,N,"78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746",2022-01-01
335067,APEX REHABILITATION & CARE CENTER,78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746,2019-08-14,Fire Safety,K,Egress Deficiencies,0271,New,Have exits that are accessible at all times.,B,"Deficient, Provider has date of correction",2019-10-07,1,Y,N,N,"78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746",2022-01-01
335067,APEX REHABILITATION & CARE CENTER,78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746,2019-08-14,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,Waiver has been granted,,1,Y,N,N,"78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746",2022-01-01
335067,APEX REHABILITATION & CARE CENTER,78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746,2019-08-14,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-10-07,1,Y,N,N,"78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746",2022-01-01
335067,APEX REHABILITATION & CARE CENTER,78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746,2018-02-28,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2018-04-28,2,Y,N,N,"78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746",2022-01-01
335067,APEX REHABILITATION & CARE CENTER,78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746,2018-02-28,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,C,"Deficient, Provider has date of correction",2018-04-28,2,Y,N,N,"78 BIRCHWOOD DR,HUNTINGTON STATION,NY,11746",2022-01-01
